fight_pk,date,a_wins,method,round_finished,rounds,weight_class,fighter_a,fighter_b,a_career_fights,b_career_fights,delta_career_fights,a_career_wins,b_career_wins,delta_career_wins,a_losses,b_losses,delta_losses,a_win_pct,b_win_pct,delta_win_pct,a_ko_wins,b_ko_wins,delta_ko_wins,a_sub_wins,b_sub_wins,delta_sub_wins,a_dec_wins,b_dec_wins,delta_dec_wins,a_ko_losses,b_ko_losses,delta_ko_losses,a_sub_losses,b_sub_losses,delta_sub_losses,a_dec_losses,b_dec_losses,delta_dec_losses,a_ko_win_rate,b_ko_win_rate,delta_ko_win_rate,a_sub_win_rate,b_sub_win_rate,delta_sub_win_rate,a_finish_rate,b_finish_rate,delta_finish_rate,a_ko_loss_rate,b_ko_loss_rate,delta_ko_loss_rate,a_sub_loss_rate,b_sub_loss_rate,delta_sub_loss_rate,a_been_finished_rate,b_been_finished_rate,delta_been_finished_rate,a_ko_finish_share,b_ko_finish_share,delta_ko_finish_share,a_sub_finish_share,b_sub_finish_share,delta_sub_finish_share,a_ko_loss_share,b_ko_loss_share,delta_ko_loss_share,a_sub_loss_share,b_sub_loss_share,delta_sub_loss_share,a_streak,b_streak,delta_streak,a_recent_form_3,b_recent_form_3,delta_recent_form_3,a_recent_form_5,b_recent_form_5,delta_recent_form_5,a_avg_sig_str_landed,b_avg_sig_str_landed,delta_avg_sig_str_landed,a_avg_sig_str_attempts,b_avg_sig_str_attempts,delta_avg_sig_str_attempts,a_avg_sig_str_accuracy,b_avg_sig_str_accuracy,delta_avg_sig_str_accuracy,a_avg_sig_str_received,b_avg_sig_str_received,delta_avg_sig_str_received,a_avg_sig_str_avoided,b_avg_sig_str_avoided,delta_avg_sig_str_avoided,a_avg_sig_str_defense,b_avg_sig_str_defense,delta_avg_sig_str_defense,a_sig_str_per_min,b_sig_str_per_min,delta_sig_str_per_min,a_sig_str_absorbed_per_min,b_sig_str_absorbed_per_min,delta_sig_str_absorbed_per_min,a_recent_sig_str_landed,b_recent_sig_str_landed,delta_recent_sig_str_landed,a_recent_sig_str_accuracy,b_recent_sig_str_accuracy,delta_recent_sig_str_accuracy,a_recent_sig_str_defense,b_recent_sig_str_defense,delta_recent_sig_str_defense,a_avg_td_landed,b_avg_td_landed,delta_avg_td_landed,a_avg_td_attempts,b_avg_td_attempts,delta_avg_td_attempts,a_avg_td_accuracy,b_avg_td_accuracy,delta_avg_td_accuracy,a_avg_tds_received,b_avg_tds_received,delta_avg_tds_received,a_avg_td_defense,b_avg_td_defense,delta_avg_td_defense,a_td_per_min,b_td_per_min,delta_td_per_min,a_recent_td_landed,b_recent_td_landed,delta_recent_td_landed,a_recent_td_accuracy,b_recent_td_accuracy,delta_recent_td_accuracy,a_recent_td_defense,b_recent_td_defense,delta_recent_td_defense,a_avg_sub_attempts,b_avg_sub_attempts,delta_avg_sub_attempts,a_sub_per_min,b_sub_per_min,delta_sub_per_min,a_avg_kd,b_avg_kd,delta_avg_kd,a_avg_kds_received,b_avg_kds_received,delta_avg_kds_received,a_kd_per_fight,b_kd_per_fight,delta_kd_per_fight,a_kd_received_per_fight,b_kd_received_per_fight,delta_kd_received_per_fight,a_avg_opp_elo,b_avg_opp_elo,delta_avg_opp_elo,a_recent_opp_elo,b_recent_opp_elo,delta_recent_opp_elo,a_best_win_elo,b_best_win_elo,delta_best_win_elo,a_worst_loss_elo,b_worst_loss_elo,delta_worst_loss_elo,a_strength_of_schedule,b_strength_of_schedule,delta_strength_of_schedule,a_avg_loss_opp_elo,b_avg_loss_opp_elo,delta_avg_loss_opp_elo,a_losses_to_elite,b_losses_to_elite,delta_losses_to_elite,a_quality_of_losses,b_quality_of_losses,delta_quality_of_losses,a_age,b_age,delta_age,a_age_decline_signal,b_age_decline_signal,delta_age_decline_signal,a_age_weighted_form,b_age_weighted_form,delta_age_weighted_form,a_career_mileage,b_career_mileage,delta_career_mileage,a_elo,b_elo,delta_elo,a_competition_level,b_competition_level,delta_competition_level,composite_advantage,signals_aligned_for_a,signals_aligned_for_b,experience_gap,veteran_vs_newcomer,a_declining_vet,b_declining_vet,schedule_gap,a_grapple_ratio,b_grapple_ratio,delta_grapple_ratio,a_td_threat_vs_b,b_td_threat_vs_a,delta_td_threat,a_strike_threat_vs_b,b_strike_threat_vs_a,delta_strike_threat,a_sub_danger_vs_b,b_sub_danger_vs_a,delta_sub_danger,a_ko_danger_vs_b,b_ko_danger_vs_a,delta_ko_danger,a_sub_style_match,b_sub_style_match,delta_sub_style_match,a_ko_style_match,b_ko_style_match,delta_ko_style_match,a_elite_grappler_threat,b_elite_grappler_threat,a_elite_striker_threat,b_elite_striker_threat,style_clash
1255,2010-01-11,1,DEC,3,3,Men_Middleweight,Nick Catone,Jesse Forbes,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,28.36,25.22,3.1400000000000006,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,-0.6280000000000001,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,2010-01-11,0,KO/TKO,3,3,Men_Middleweight,John Salter,Gerald Harris,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,24.81,30.15,-5.34,0.0,0.0,0.0,0.5,0.49625,0.0037499999999999756,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,1.068,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,2010-01-11,1,DEC,3,3,Men_Lightweight,Rafael Dos Anjos,Kyle Bradley,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,25.21,27.4,-2.1899999999999977,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,0.43799999999999956,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2010-01-11,0,SUB,1,3,Men_Welterweight,Mike Guymon,Rory MacDonald,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,35.32,20.47,14.850000000000001,0.0,0.0,0.0,0.367,0.5,-0.133,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,-2.97,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,2010-01-11,0,DEC,3,3,Men_Welterweight,Jesse Lennox,Rick Story,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,27.84,25.37,2.469999999999999,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,-0.4939999999999998,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2010-01-11,0,DEC,3,3,Men_Middleweight,Jay Silva,Chris Leben,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,28.63,29.48,-0.8500000000000014,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,0.1700000000000003,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,2010-01-11,1,DEC,3,3,Men_Welterweight,Amir Sadollah,Brad Blackburn,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,29.37,32.63,-3.2600000000000016,0.0,0.0,0.0,0.5,0.4342499999999999,0.06575000000000009,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,0.6520000000000004,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,2010-01-11,0,DEC,3,3,Men_Middleweight,Tom Lawlor,Aaron Simpson,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,26.66,35.48,-8.819999999999997,0.0,0.0,0.0,0.5,0.3630000000000001,0.1369999999999999,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,1.7639999999999993,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,2010-01-11,0,SUB,3,3,Men_Lightweight,Efrain Escudero,Evan Dunham,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,23.99,28.07,-4.080000000000002,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,0.8160000000000004,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2010-01-11,1,DEC,3,3,Men_Lightweight,Gray Maynard,Nate Diaz,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,30.68,24.74,5.940000000000001,0.0,0.0,0.0,0.483,0.5,-0.017000000000000015,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,-1.1880000000000002,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,2010-02-06,1,KO/TKO,2,3,Men_Heavyweight,Joey Beltran,Rolles Gracie,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,28.16,31.57,-3.41,0.0,0.0,0.0,0.5,0.46075,0.03925000000000001,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,0.682,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,2010-02-06,1,DEC,3,3,Men_Heavyweight,Chris Tuchscherer,Tim Hague,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0,0,0.0,0.0,0.0,0.0,34.41,26.75,7.659999999999997,0.0,0.0,0.0,0.3897500000000001,0.5,-0.1102499999999999,0.0,0.0,0.0,1500.0,1500.0,0.0,0.5,0.5,0.0,-1.5319999999999994,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
